input_0,input_1,input_2,input_3,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.9208784,-1.0962102,-1.1257994,-0.31075433,0.47078353,0.0,0.0,0.20898877,0.0,0.19278064,0.5517986,0.4399234,1.1824778,1.2205342,0.15957421,0.6103299,0.0,0.0,0.0,0.9112545,0.27264258,0.0,0.0,0.0,0.9945445,1.5018568,0.0,0.0,0.0,0.4616111,1.2596538,0.5410746,1.1952431,0.0,1.4546841,0.0,0.0,0.96178555,2.0049694,0.32773954,0.0,0.0,0.0,1.1770161,0.9322853,0.17656656,0.7823755,0.0,0.0,0.87370527,0.0,0.9946079,0.61235267,1.116162,0.35609403,0.7952844,1.1684179,0.0,1.0246977,0.28790885,1.2949866,0.0,0.7857299,0.059295937,1.0933442,0.83799773,0.19821432,0.0,-1.2050005,-1.0265615,-0.92171216
-0.6650869,0.44238707,0.8418772,0.27271232,0.0,0.50490826,0.83628833,0.19742265,1.0054948,0.0,0.0,0.17222579,0.0,0.0,0.0,0.0,0.034065723,0.77522105,0.3426078,0.0,0.0,0.12968227,0.77498764,0.041052848,0.16500703,0.0,0.053608447,1.1954205,0.39617622,0.3529011,0.04826337,0.0,0.0,0.21588424,0.0,0.36528647,0.7408132,0.59379804,0.21098652,0.67430353,0.0,0.38665077,0.0,0.37590158,0.44071978,0.7079241,0.34107566,0.0,0.0,0.014640398,0.31831917,0.20325793,0.35108602,0.0,0.5546695,0.37774178,0.34193924,0.6304407,0.22930464,0.7978905,0.0,0.578375,0.47463304,0.6344089,0.38583466,0.22474615,0.7279837,0.36963913,0.63945866,0.5270799,0.6603511
-0.4255787,0.8837752,0.07817226,-0.31451342,0.0,0.0,0.7992277,0.43566987,0.6860293,0.0,0.0,0.0,0.016768754,0.0,0.0,0.0,0.0048024654,0.568385,0.49178922,0.22835858,0.0,0.0,0.31002405,0.0,0.14929435,0.025124013,0.0,1.125502,0.6789916,0.63882405,0.25956452,0.0,0.2793315,0.19911733,0.0,0.0,0.63849187,0.112150125,0.43503767,0.3770787,0.0,0.4166624,0.0,0.0,0.90282506,0.5716228,0.0014012605,0.0,0.0,0.0,0.11337732,0.34563679,0.6147793,0.0,0.1996512,0.09499728,0.054288242,0.20688522,0.0,0.81631297,0.030877605,0.56744707,0.24487486,0.511104,0.6685697,0.38682172,0.47396126,0.26154307,0.60345596,0.7402705,-0.107936576
0.14416656,-0.2764329,0.03960446,-0.150134,0.040478587,0.25497365,0.36142188,0.11691508,0.01798582,0.16033086,0.0,0.19839886,0.38618657,0.4753315,0.0,0.0,0.0,0.0,0.0,0.16018704,0.031823806,0.0,0.10210424,0.0,0.4590187,0.8162478,0.0,0.2786137,0.028930455,0.45118898,0.63347584,0.0,0.5401556,0.05559621,0.313545,0.0,0.16079071,0.51941645,0.71829396,0.45531303,0.0,0.0,0.0,0.4892699,0.4923216,0.40081173,0.48994628,0.0,0.0,0.34525564,0.03460268,0.4721308,0.18328053,0.28045142,0.30328235,0.37549275,0.39466196,0.0,0.45664096,0.3496571,0.34409353,0.12541924,0.46371967,0.33210862,0.2502991,0.30345318,0.36170605,0.0,-0.12905177,-0.25661084,-0.014153697
0.13746606,0.024990223,-0.7247046,0.07116753,0.018586092,0.0,0.53471273,0.47661698,0.0,0.0,0.022953913,0.33102947,0.5726491,0.5263953,0.0,0.1770809,0.0,0.0,0.0,0.5681588,0.0,0.0,0.0,0.0,0.67714787,0.44578403,0.0,0.39349926,0.13865238,0.46441832,0.66603804,0.0,0.6299833,0.24114273,0.46049464,0.0,0.26380026,0.4969405,1.0018148,0.24762586,0.0,0.0,0.0,0.5456803,0.7540091,0.3048647,0.30560228,0.0,0.0,0.24737981,0.0,0.59094226,0.52394414,0.38433343,0.038678616,0.2712561,0.42443523,0.0,0.44063777,0.4191479,0.3434562,0.17867602,0.2849794,0.2807926,0.72177565,0.5404209,0.18636584,0.0991314,-0.33350468,-0.013399459,-0.5016099
0.08365636,0.14658831,0.3975121,0.57453275,0.0,0.48876745,0.8192326,0.026863605,0.5976924,0.0,0.0,0.18169595,0.0,0.14435305,0.0,0.0,0.0,0.40130234,0.0,0.0,0.0,0.30567282,0.44613564,0.0,0.18166468,0.30938956,0.0,0.7101698,0.0,0.33890146,0.28032023,0.0,0.0,0.56898236,0.0,0.0,0.55925965,0.529033,0.26829636,0.52807045,0.0,0.11729335,0.0,0.5788486,0.3364628,0.57623565,0.47751462,0.0,0.0,0.16354333,0.12238577,0.3838091,0.1141883,0.0,0.40941662,0.494042,0.29372218,0.40281314,0.33769867,0.6517899,0.14089292,0.52336276,0.63094944,0.45710033,0.22322606,0.09408438,0.68993413,0.1311571,0.42426592,0.03098894,0.5285217
-0.106065154,-0.5618243,-0.54312325,-0.33635408,0.5299514,0.074175395,0.12921384,0.46911526,0.0,0.04894207,0.2729388,0.49562734,0.9486836,0.8256521,0.0,0.14090694,0.0,0.0,0.0,0.35246903,0.34602755,0.0,0.0,0.0,0.95107883,0.8350041,0.0,0.13186091,0.104678795,0.40848708,0.82936496,0.0,1.043376,0.0,0.7235,0.0,0.0,0.8505128,1.4466116,0.6295607,0.0,0.0,0.0,0.74356765,0.662269,0.31528044,0.5932635,0.0,0.0,0.5824815,0.0,0.6424029,0.51668674,0.7323235,0.15466218,0.4545769,0.73364455,0.0,0.7420187,0.34552777,0.66517234,0.0,0.34227803,0.38087386,0.9160891,0.8004544,0.10258912,0.10400892,-0.8549448,-0.33805993,-0.56743616
-0.4054443,-0.2804346,0.438002,-0.6059406,0.3981359,0.30511948,0.19692361,0.19307344,0.15622091,0.44011697,0.0,0.19247809,0.47337523,0.39917588,0.0,0.0,0.0,0.05859691,0.19360898,0.0,0.37826297,0.0,0.3066937,0.0,0.5010417,0.813658,0.0,0.48108605,0.30485973,0.47525805,0.5567021,0.0,0.7339828,0.0,0.12753308,0.21092016,0.037429225,0.644428,0.7194092,0.7517621,0.0,0.0,0.0,0.42343694,0.53170824,0.56920034,0.52404153,0.0,0.0,0.4869282,0.108979486,0.44096068,0.27159894,0.29785597,0.36734688,0.26185167,0.43701583,0.0,0.5064578,0.49757475,0.27832213,0.2157207,0.40460867,0.5352321,0.38337088,0.3987409,0.4509171,0.07667572,-0.1335951,-0.116535895,0.095178604
-0.5688592,0.30646193,-0.011842736,0.52546936,0.0,0.2775693,0.82541,0.5218221,0.7347375,0.0,0.0,0.46459097,0.17316204,0.22202823,0.0,0.0,0.0,0.38017526,0.036797382,0.0,0.0,0.08774715,0.454686,0.0,0.5817417,0.0,0.17143387,1.0257833,0.31286126,0.28653875,0.22532043,0.0,0.23214538,0.27447668,0.0,0.14189023,0.57596886,0.77965206,0.5793555,0.5304798,0.0,0.10829029,0.0,0.54392976,0.45900849,0.53792584,0.39725345,0.0,0.0,0.15642439,0.0,0.26068166,0.46815866,0.0,0.2623905,0.3109656,0.4689038,0.1725842,0.37251544,0.6572391,0.0,0.35295466,0.21295473,0.5797873,0.68487006,0.40965608,0.41772163,0.40543026,-0.009894237,0.3804502,0.15500215
-2.0140193,1.6615357,1.5939347,2.6790278,0.0,1.2428724,2.2036605,0.6181623,3.0767279,0.0,0.0,0.75324273,0.0,0.0,0.0,0.0,0.54545707,2.2639382,0.45577976,0.0,0.0,1.2594208,2.0328236,1.7611828,0.04488179,0.0,1.1512128,2.9835086,0.6213009,0.0,0.0,0.0,0.0,1.2605273,0.0,1.1963596,1.9190043,1.5116417,0.40629745,1.6234434,0.0,1.9260448,0.0,1.1855922,0.38034302,1.9627391,0.9180461,0.0,0.0,0.0,1.2018459,0.0,1.5716089,0.0,1.2120044,0.6535587,0.94217736,1.9786152,1.0600395,1.8834624,0.0,1.7961481,1.0376279,1.6953213,1.0905734,0.6576431,1.9618086,1.3180819,1.5436434,1.8082362,2.0713327
-1.204665,0.70041376,1.2802544,1.558036,0.0,1.0581671,1.4007771,0.29712325,1.8852714,0.0,0.0,0.55452377,0.0,0.0,0.0,0.0,0.1409697,1.3595302,0.2389699,0.0,0.0,0.6809734,1.3873692,0.77269924,0.18528332,0.0,0.5490205,1.8643739,0.31095803,0.0,0.0,0.0,0.0,0.6959683,0.0,0.807282,1.2180732,1.213424,0.29749858,1.1574419,0.0,0.97449255,0.0,0.94465107,0.19715402,1.1988945,0.7397457,0.0,0.0,0.0,0.6638536,0.070152864,0.73214054,0.0,0.8868464,0.61710685,0.75925165,1.2543228,0.77159435,1.1259105,0.0,1.0326699,0.80074614,1.0886323,0.59891313,0.38258976,1.2967858,0.8091947,0.8503479,0.8817367,1.4428537
0.46993262,0.6522353,-1.5108413,-0.49849552,0.12629588,0.0,0.5894579,0.6925325,0.0,0.0,0.0,0.0,0.70960563,0.35536304,0.0,0.55269116,0.0,0.0,0.030996809,1.3811698,0.0,0.0,0.0,0.0,0.5440688,0.41158777,0.0,0.3827801,0.45286542,0.7984728,0.8449369,0.0,0.83883715,0.3556127,0.68059534,0.0,0.374559,0.08710522,1.2397363,0.0,0.0,0.5788276,0.0,0.38188672,1.2737302,0.17154774,0.0,0.0,0.0,0.052680224,0.0,0.9168377,0.91540515,0.48850197,0.0,0.20592564,0.31626946,0.0,0.33454287,0.5372041,0.45013016,0.45562553,0.38695037,0.13016292,1.0456966,0.76314515,0.25677407,0.15162373,-0.064771965,0.25613248,-1.0301948
-1.7220258,1.8231342,0.74642754,1.6112882,0.0,0.44079345,1.8715684,0.8431686,2.4171727,0.0,0.0,0.4676758,0.0,0.0,0.0,0.0,0.41891706,1.7924865,0.6057545,0.0,0.0,0.7825062,1.3977689,1.2441825,0.13891432,0.0,0.8739338,2.6406355,0.91609025,0.12826183,0.0,0.0,0.0,0.9184822,0.0,0.7060878,1.5997663,0.9543459,0.4965164,1.059691,0.0,1.5216602,0.0,0.6194874,0.729379,1.6004741,0.49780685,0.0,0.0,0.0,0.8187228,0.037141994,1.5237151,0.0,0.7734238,0.23162258,0.6084081,1.3605112,0.5446048,1.7047316,0.0,1.4530106,0.5248424,1.351218,1.2336583,0.6722194,1.3544483,1.0638516,1.2668835,1.814776,1.1093055
-1.4295002,0.8610875,0.6668477,0.43754262,0.0,0.3701863,1.0398378,0.66185933,1.4452944,0.0,0.0,0.4047734,0.0,0.0,0.0,0.0,0.108272016,1.0337518,0.5076015,0.0,0.0,0.082290106,0.97018325,0.27336502,0.4063916,0.0,0.4721155,1.767005,0.77991825,0.2782829,0.0,0.0,0.01295343,0.091917224,0.0,0.6469137,1.0160547,0.88243353,0.45895007,0.76851493,0.0,0.6212781,0.0,0.38520217,0.5617418,0.9082501,0.3452589,0.0,0.0,0.0,0.4297772,0.028180756,0.81125623,0.0,0.56811154,0.18983316,0.5940903,0.74299604,0.31117278,0.9907009,0.0,0.63354003,0.24673484,0.90498805,0.87706053,0.54372907,0.7661228,0.6841847,0.5315548,1.0642546,0.6034264
0.05844546,-0.5345331,0.5692983,0.012743499,0.0,0.6410975,0.32633477,0.0,0.14988188,0.36671877,0.0,0.25334743,0.22741862,0.4808135,0.0,0.0,0.0,0.02801174,0.0,0.0,0.10078559,0.0,0.35378596,0.0,0.3939374,0.9173184,0.0,0.27165726,0.0,0.33741307,0.54048485,0.09199147,0.38758314,0.011390209,0.15278888,0.101640075,0.1506743,0.76683366,0.5225977,0.582739,0.0,0.0,0.0,0.5916165,0.23693392,0.47360012,0.715435,0.0,0.0,0.44226268,0.14642814,0.40839952,0.0,0.14453568,0.5256903,0.52622706,0.52748775,0.1784052,0.5595681,0.34919584,0.2843936,0.14407854,0.62644196,0.38666683,0.022159684,0.13485955,0.5533711,0.0,-0.056372344,-0.4089333,0.45415276
0.61479515,-0.9562991,-1.4404726,-0.2754787,0.61332124,0.0,0.0,0.4997769,0.0,0.0,0.6400737,0.5936235,1.3599776,1.2558973,0.12347531,0.63130665,0.0,0.0,0.0,0.9838486,0.30560547,0.0,0.0,0.0,1.210638,1.2200484,0.0,0.0,0.0,0.43690705,1.2299904,0.3275097,1.3358938,0.0,1.4625659,0.0,0.0,1.056436,2.1962142,0.4119959,0.0,0.0,0.0,1.199645,0.937422,0.123343594,0.7646625,0.0,0.0,0.8094051,0.0,0.9909853,0.7658801,1.1934674,0.19218047,0.7753687,1.1999187,0.0,1.0603144,0.2855372,1.2221226,0.0,0.63715756,0.1425322,1.3806294,1.0580583,0.04020512,0.05697874,-1.4221077,-0.839223,-1.1106275
1.4274559,-1.0352637,-0.9366848,-1.4273413,0.74895746,0.0,0.0,0.0,0.0,0.9310491,0.38928068,0.0,1.1875954,1.0716056,0.6276785,0.7966149,0.0,0.0,0.0,1.289754,0.5009686,0.0,0.0,0.0,0.57392377,2.2280753,0.0,0.0,0.0,0.83513963,1.5297143,0.53495973,1.4312761,0.0,1.6689838,0.0,0.0,0.54802114,2.060297,0.28692895,0.0,0.18468949,0.0,1.0773082,1.4612864,0.29910868,0.58350277,0.0,0.0,1.0782907,0.0,1.3934522,0.92559236,1.3576251,0.44553906,0.8177485,1.1084068,0.0,1.0146674,0.5933562,1.5828788,0.13838664,1.1514488,0.0,1.0009491,0.77430737,0.45841002,0.0,-0.8269695,-1.179923,-1.1650435
-0.70831573,0.87783456,0.5894972,0.15673245,0.0,0.1900214,0.9753749,0.35264271,1.0991925,0.0,0.0,0.046856344,0.0,0.0,0.0,0.0,0.14740485,0.8847617,0.49568555,0.0,0.0,0.14461133,0.6899495,0.16138142,0.08616763,0.0,0.08019984,1.3960845,0.61510247,0.46715185,0.004432738,0.0,0.0,0.31137133,0.0,0.22061878,0.8274423,0.3498725,0.23388436,0.5657493,0.0,0.55669475,0.0,0.16080898,0.6899979,0.81273377,0.17631692,0.0,0.0,0.0,0.3470883,0.23148346,0.6019561,0.0,0.46650547,0.20174813,0.17948227,0.61025333,0.04635128,1.0218166,0.0,0.7261106,0.35203034,0.6608085,0.56111395,0.27711532,0.6861192,0.38553616,0.85385805,0.8451848,0.44493616
-1.6683235,0.5831057,1.3336687,1.7203499,0.0,1.2113943,1.388516,0.48753053,2.0537286,0.0,0.0,0.81998235,0.0,0.0,0.0,0.0,0.069158256,1.3981102,0.21128707,0.0,0.0,0.60490566,1.5578783,0.7847116,0.4377755,0.0,0.7958349,2.0427818,0.38331693,0.0,0.0,0.0,0.0,0.50107443,0.0,1.1037292,1.320855,1.5893741,0.44744262,1.2948875,0.0,0.94971293,0.0,1.1081963,0.10254156,1.1978904,0.8419199,0.0,0.0,0.0,0.6922062,0.0,0.8071496,0.0,0.94148016,0.62642735,1.0468254,1.2891897,0.95211405,1.0672342,0.0,0.9043573,0.73387146,1.2313689,0.7915483,0.5495626,1.3301699,0.96244115,0.57248026,0.94642305,1.5170404
-1.6738206,1.6448807,1.8464159,0.7131278,0.0,0.6681062,1.534755,0.31292114,2.3477361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534028,2.0048878,1.0012159,0.0,0.0,0.5404546,1.6174401,1.007019,0.0,0.0,0.5081136,2.4867754,0.9852944,0.3146214,0.0,0.0,0.0,0.5057522,0.0,0.9347027,1.4632276,0.6712523,0.10545044,1.2527966,0.0,1.4491218,0.0,0.28198588,0.72873855,1.6988258,0.4529601,0.0,0.0,0.0,1.1920093,0.013422728,1.2850927,0.0,1.127505,0.35828704,0.33451912,1.6618929,0.24329835,1.6900846,0.0,1.4365629,0.77842754,1.2377497,0.6448549,0.46064875,1.4380203,0.9025033,1.8389984,1.7010171,1.5668772
-0.16497597,-0.60087013,-0.6791218,-0.31308112,0.5983764,0.043764815,0.11065748,0.5543701,0.0,0.0,0.34526765,0.57377666,1.0493668,0.8926332,0.0,0.1723217,0.0,0.0,0.0,0.3868738,0.38043702,0.0,0.0,0.0,1.0580268,0.79596376,0.0,0.12508959,0.11518912,0.38706335,0.8533459,0.0,1.1208621,0.0,0.79049176,0.0,0.0,0.92935425,1.5804522,0.65280277,0.0,0.0,0.0,0.8103341,0.6805216,0.29575968,0.62193376,0.0,0.0,0.61439896,0.0,0.6641067,0.57392865,0.8095838,0.11683896,0.4779799,0.80517256,0.0,0.7981129,0.34062234,0.70962733,0.0,0.30765837,0.39201808,1.0576748,0.8929596,0.047079176,0.15312994,-0.9941931,-0.33958378,-0.65760374
0.30416903,0.109872214,0.010221247,-1.4138904,0.4661708,0.0,0.096380055,0.05628474,0.0,0.6979563,0.0,0.0,0.4885608,0.2271345,0.16259044,0.14076026,0.0,0.0,0.4000005,0.6326144,0.2848663,0.0,0.0,0.0,0.13106671,1.2401001,0.0,0.17510659,0.43909603,0.8765596,0.8373463,0.0,0.89186454,0.0,0.42665476,0.0,0.0,0.030123457,0.8858153,0.49799764,0.0,0.2497789,0.0,0.10572672,1.1563463,0.41658443,0.17910571,0.0,0.0,0.43482953,0.14611532,0.7529478,0.5222372,0.45501536,0.2268292,0.13530096,0.22355591,0.0,0.20143415,0.5741844,0.60716534,0.35924378,0.5658601,0.29436064,0.48702225,0.47369075,0.44151336,0.0,0.20279069,-0.060890995,-0.50589854
-1.198227,1.50262,0.5530187,0.39485595,0.0,0.039981067,1.314964,0.64108187,1.6145428,0.0,0.0,0.07721703,0.0,0.0,0.0,0.0,0.37908083,1.2898704,0.71800363,0.0,0.0,0.27984354,0.89794624,0.55740297,0.0508205,0.0,0.37130013,1.9872112,0.9485093,0.4570956,0.0,0.0,0.0,0.45072407,0.0,0.35452765,1.1400803,0.37751162,0.33634362,0.6748421,0.0,0.98362315,0.0,0.09499492,0.90399563,1.1607075,0.15021123,0.0,0.0,0.0,0.5695075,0.154839,1.101953,0.0,0.54158854,0.07106088,0.20933118,0.861706,0.041837476,1.3970275,0.0,1.0441054,0.29604697,0.925925,0.9107811,0.47240794,0.8736236,0.63781214,1.1613046,1.4344265,0.5248025
