input_0,input_1,input_2,input_3,input_4,input_5,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.9932324,1.3944618,1.4501722,-2.0941012,0.16965327,-0.89402145,1.3831301,1.2131655,0.0,0.0,0.0,0.57354265,0.97437525,0.0,0.0,0.0,0.057927996,0.66830486,0.0,0.9177932,0.0,0.27215365,0.0,0.0,0.0,0.10890817,1.1205583,0.0,0.96136206,0.0,0.0,1.0448927,1.028833,0.8099381,0.12851259,0.56100124,0.8384871,0.0,0.48208016,0.90934145,0.31867468,0.30705976,1.9445908,0.60554945,0.37501463,0.06926291,0.3736415,0.0,1.1230302,0.45218635,0.0,0.56344277,0.0,0.27117366,0.0,0.5039749,0.6009032,0.29434547,0.067191556,0.0,0.0,1.5465517,1.8388008,0.4023391,0.1688331,0.0,0.0778518,1.4899876,1.3443445,0.8029833,-0.83815306,1.1243383,1.7664558
-0.2870358,-1.3434248,-2.156827,0.95377976,-0.5256658,1.1228645,0.0,0.0,1.1362002,1.5351148,1.541928,0.0,0.0,0.31950322,0.07004562,1.279191,0.33803433,0.27868098,0.17696239,0.1609202,0.0,0.999333,0.6691619,0.73472553,1.5203093,0.4853665,0.0,0.116870284,0.0,0.0,1.1521437,0.0,0.0,0.0,0.5775584,0.4036088,0.0,0.48706105,1.0373054,0.34254742,0.7442731,1.6883951,0.3934508,1.0673368,1.0229241,1.3587769,0.36383966,0.0,0.0,0.7888241,0.0,0.87702817,0.0,0.48591113,0.59563285,1.490391,0.0,1.2219526,1.2346585,0.0,0.15001264,0.15281558,0.0,0.6820132,1.2208806,0.0,1.2596025,0.0,0.0,0.4840512,0.98908097,-0.23566191,-2.068291
0.8302162,-0.29317728,0.316039,-0.005518838,-0.8920082,-0.6525419,0.5024549,0.229834,0.35799992,0.0,0.91041416,0.0,0.0,0.0010476857,0.0,0.0,0.23489094,0.82641184,0.0,0.0,0.29979876,0.51121086,0.0,0.0,0.1154069,0.6894239,1.1525148,0.0,0.44890028,0.0,0.0,0.10563987,0.73555124,0.24956226,0.0,0.457054,0.31261832,0.0,0.51866555,0.64322114,0.39422327,0.66548514,1.1307089,0.3367993,0.17154396,0.34459692,0.05785039,0.0,0.34827146,0.18898067,0.0,0.81587094,0.0,0.033993386,0.026578873,0.53032583,0.0,0.432806,0.36685956,0.0,0.0,0.9708692,1.2617854,0.029913,0.34350446,0.0,0.3742342,0.7164531,0.0,0.7158041,-0.62139326,0.6751873,0.10911043
-0.18878381,-1.2144456,-1.8211538,1.2326905,0.76124597,1.209975,0.0,0.0,1.5109842,1.179851,0.9172808,0.2833307,0.0,0.234007,0.67466915,1.4001291,0.36228496,0.21976927,0.30346918,0.0,0.0,0.62396634,1.0229788,0.9799388,1.4775048,0.077028245,0.0,0.59292245,0.0,0.028064273,1.5207344,0.0,0.0,0.09620878,1.0898908,0.0,0.0,0.83130664,0.97474,0.0,0.66940194,1.4345177,0.21429327,0.55187106,1.544886,1.7725964,0.19203609,0.0,0.0,1.3411399,0.0,0.68049043,0.0,0.55921334,0.53462064,1.5361172,0.0,1.3925651,1.3195689,0.0,0.6640463,0.2227434,0.0,0.7440697,1.3526788,0.0,1.2567198,0.42489856,0.0,0.38526475,1.2070373,-1.1915033,-1.8613018
-1.742456,0.37919772,0.42131528,-0.30381387,2.7322037,0.6169082,0.63820124,0.0,0.66707104,0.1379025,0.0,1.2851918,1.7063775,0.0,1.1958338,0.99340385,0.13835947,0.0112143755,0.0,0.17466167,0.0,0.0,0.3356294,0.07664281,0.0,0.0,0.0,1.2816957,0.0,0.5970792,1.3536292,0.7496402,0.0,1.3622997,1.9553857,0.0,0.0,0.63715804,0.76930964,0.0,0.4140727,0.0,0.86750853,0.0,1.3173357,1.5262731,0.0,0.0,0.59504414,1.8896755,0.0,0.51807964,0.0,0.19193365,0.06653792,0.7670996,0.62847173,0.59924036,0.86378646,0.0,0.9866881,1.4075179,0.6427025,0.89688617,0.50240135,0.0,0.7293421,2.0804029,0.04048872,0.3561185,0.5184011,-1.566312,0.46341193
-0.5947386,1.0614065,-0.69735557,-1.1681129,0.24763174,-1.0767208,0.2932834,0.6363306,0.4213715,0.13609393,0.29600555,0.0,0.0,0.0,0.0,0.17419544,0.2609207,0.9078365,0.44146252,1.2754047,0.19736102,0.0,0.0,0.0,0.0,0.59681785,0.24991138,0.57841885,0.0,0.0,0.017789006,0.0,0.27223122,0.7314064,0.0,0.6947756,0.0,0.0,0.5004575,0.5996241,0.65513706,0.40266564,0.7496698,0.38754627,0.32293278,0.40465623,0.49387085,0.0,0.46208742,0.17153774,0.0,0.564779,0.0,0.07379795,0.0,1.0030534,0.0,0.80687493,0.3286307,0.0,0.0,1.3667058,0.87424886,0.0,0.22308964,0.0,0.10794459,0.6410848,0.3124681,0.9319587,-0.9462663,0.58169645,0.13252051
-0.054919202,1.0577451,1.037331,-0.77606875,-0.9516599,-0.4172641,1.2506351,0.84564495,0.0,0.0,0.28313276,0.0,0.0,0.0,0.0,0.0,0.45259047,0.5174631,0.0,0.3719547,0.3106719,0.6872018,0.0,0.0,0.0,0.2970064,1.2935469,0.0,0.7445035,0.0,0.0,0.67639536,0.86571217,0.18633549,0.0,0.26480588,0.7612736,0.0,0.23413135,0.8137759,0.30107123,0.30860534,1.6861758,0.48023868,0.33199474,0.0022648051,0.13668056,0.0,0.6397804,0.46381485,0.0,0.45449245,0.0,0.27104217,0.102041185,0.15651476,0.62742186,0.13492183,0.24361907,0.0,0.0,1.0258284,1.5551894,0.19569585,0.27594572,0.0,0.14918876,1.2148149,0.8228462,0.6633916,-0.29936332,0.8832403,1.3224235
1.4811102,2.0747316,-1.4404669,-1.1463952,-1.7403432,-1.827826,0.1382389,1.1888999,0.77225566,0.0,1.3910859,0.0,0.0,0.8208822,0.0,0.0,0.8201741,1.5339582,1.0398141,1.4109062,2.123419,0.23425949,0.0,0.0,0.0,1.7619197,0.9647833,0.0,0.0,0.0,0.0,0.0,0.8366655,0.34986597,0.0,0.47823375,0.5949416,0.0,0.3769486,1.394461,1.4660397,0.6560773,1.5468619,0.41643906,0.28567207,0.51290184,1.1583714,0.0,0.9776921,0.09394483,0.0,1.170751,0.0,0.0,0.37329757,1.4803444,0.14576933,1.0166202,0.30517596,0.0,0.0,1.785898,2.2903478,0.0,0.5175798,0.0,0.26204115,0.7608415,0.039845243,1.7100949,-1.6222905,1.5410095,0.09737365
-1.1106575,1.3110332,0.82452637,-1.95623,-0.11690608,-1.4905493,1.1251547,1.1764115,0.0,0.0,0.0,0.14356491,0.5344069,0.0,0.0,0.0,0.029472083,0.8421182,0.0,1.3541805,0.13680166,0.004583895,0.0,0.0,0.0,0.3883589,1.0939394,0.053958457,0.86745197,0.0,0.0,0.5131512,1.0176721,0.7241575,0.0,0.9918614,0.5086372,0.0,0.5328818,1.043614,0.5266221,0.39181942,1.6396086,0.6844852,0.30347154,0.03449532,0.5002559,0.0,1.0735923,0.29361576,0.0,0.63751,0.0,0.013302855,0.0,0.79617375,0.2920249,0.6340458,0.041916505,0.0,0.0,1.7719675,1.6891682,0.0,0.06158918,0.0,0.0,1.2189882,1.0951447,1.1595855,-1.3922064,1.253524,1.303339
-0.10465265,0.73560995,0.78270185,-0.33195287,1.0481758,-0.2597325,0.8725556,0.16475192,0.53981256,0.0,0.0,0.51184183,0.64037466,0.0,0.0,0.008693576,0.34527394,0.505417,0.0,0.0,0.0,0.09059271,0.0,0.0,0.0,0.0,0.5415823,0.32976586,0.35679454,0.5610259,0.17926934,0.6296235,0.5764555,1.1203835,0.48442766,0.0,0.0,0.022217285,0.30952147,0.0,0.0,0.0,0.7541833,0.0,0.6400961,0.65548277,0.0,0.0,0.90845084,0.48815197,0.0,0.073081404,0.0,0.19227822,0.0,0.48748192,0.22158387,0.27379143,0.5350646,0.0,0.0,1.066369,0.9178893,0.43055418,0.030062497,0.0,0.44408655,1.533371,0.27852994,0.24032056,-0.20372847,-0.55715054,0.9724109
-0.08258269,-0.954395,0.03906764,1.0944757,0.5248533,0.8144232,0.28835922,0.0,0.8790926,0.21467195,0.42788416,0.63893324,0.019515485,0.0,0.47538376,0.824593,0.2985536,0.123013705,0.0,0.0,0.0,0.5922881,0.37750298,0.681813,0.5760108,0.0,0.10393566,0.0,0.0,0.43228045,1.0621145,0.21877515,0.0,0.29705277,0.72781336,0.0,0.0,0.72195464,0.6288718,0.0,0.15334149,0.58511543,0.21788415,0.1250096,0.92303014,1.0439377,0.0,0.0,0.0,1.0739492,0.0,0.31937963,0.0,0.4265446,0.059028596,0.7261853,0.35584185,0.5370352,0.9827992,0.0,0.316534,0.5735736,0.052405313,0.6434391,0.6620767,0.0,0.687001,0.72950953,0.0,0.16116868,0.8400814,-1.0118532,-0.47477692
0.74590284,0.6606205,1.1243783,0.19579823,-1.6284003,-0.40565136,1.2750174,0.54481333,0.07875869,0.0,0.7611104,0.0,0.0,0.019657195,0.0,0.0,0.6301811,0.4933144,0.0,0.0,0.55471134,0.807528,0.0,0.0,0.0,0.41456223,1.6734995,0.0,0.83044255,0.022896037,0.0,0.4817357,1.060752,0.0,0.0,0.14439192,0.822602,0.0,0.21562837,0.83429545,0.28962207,0.38994145,1.8284769,0.34172827,0.40979323,0.17960253,0.03191611,0.0,0.6706748,0.51220596,0.0,0.62233067,0.0,0.16706324,0.22630313,0.11294067,0.63842684,0.14064524,0.27454263,0.0,0.0,0.94690394,1.7264163,0.29013634,0.34163415,0.0,0.3751744,1.2544444,0.56699276,0.6829348,-0.20935082,0.7533223,1.1875347
-1.2361587,0.08316131,-0.7272469,0.38254786,1.44942,0.7003743,0.15737653,0.0,0.9825637,0.6011852,0.0,0.4699732,0.43951142,0.0,0.6581348,1.120661,0.37596527,0.07682043,0.0,0.34691495,0.0,0.22087532,0.30893397,0.28112698,0.29429722,0.0,0.0,1.0243921,0.0,0.14360723,1.3669393,0.036824524,0.0,0.62066585,1.3310401,0.031506136,0.0,0.59433234,0.6354765,0.0,0.36250412,0.29960757,0.39851892,0.2687204,1.2118028,1.3080329,0.0,0.0,0.0,1.4184055,0.0,0.39550948,0.0,0.34248996,0.09657979,0.89919573,0.26170912,0.99587995,0.920875,0.0,0.76903564,0.7666588,0.1145623,0.52460986,0.80063224,0.0,0.6796667,1.1654451,0.0,0.45649543,0.7022399,-1.250156,-0.45044225
-0.40622348,-1.2667584,0.60318375,1.1722704,0.61452305,0.81995636,0.5280182,0.0,0.62789804,0.07655276,0.25598767,0.9539487,0.40327168,0.0,0.64223975,0.9351488,0.15517022,0.0,0.0,0.0,0.0,0.5701892,0.21705432,0.7497519,0.4267515,0.0,0.30517343,0.0,0.15372327,0.4377881,1.2424805,0.43186575,0.0,0.29403308,0.8130981,0.07769239,0.0,0.846867,0.6847849,0.0,0.12643977,0.48360834,0.49234778,0.11971233,0.937039,1.0202851,0.0,0.0,0.0,1.3393673,0.0,0.42165852,0.0,0.29147986,0.025817186,0.6363787,0.6898599,0.45525846,0.9051721,0.0,0.40769932,0.79595196,0.2703048,0.8606631,0.69282806,0.0,0.6081689,0.9615465,0.0,0.2583837,0.87534523,-1.0232223,-0.16200517
-1.3800488,-1.2715052,0.6305358,0.8328243,0.66332185,1.8753697,0.6230827,0.0,0.2996078,0.677755,0.021384567,1.356381,0.84405947,0.0,1.0626572,1.1107323,0.13582823,0.0,0.0,0.0,0.0,1.0787708,0.14796649,1.0773458,0.07986401,0.0,0.0,0.0,0.0,0.13993627,1.328474,0.8087343,0.0,0.0,1.6082385,0.0,0.0,0.9836572,0.7258223,0.0,0.31905013,0.61701393,1.1778665,0.54956853,0.89152247,0.8391514,0.21643913,0.0,0.0,1.7974273,0.0,0.49380863,0.0,0.7193322,0.34065616,0.44960162,1.2398909,0.29558575,0.9006357,0.0,0.6926424,0.32844713,0.30069953,1.2160289,1.1340991,0.0,0.60685354,1.1598955,0.0,0.034229286,1.8216268,-0.69695157,-0.16394325
1.4239175,0.33722782,-0.79417765,-0.9376497,-0.7555256,-1.2737496,0.0,0.6021055,0.67303336,0.0,1.1046076,0.0,0.0,0.47880057,0.0,0.0,0.25162128,1.4252832,0.74564934,0.37748742,1.0909514,0.28229833,0.2968248,0.0,0.26707542,1.39222,0.80406004,0.0,0.002723813,0.0,0.0,0.0,0.6772431,0.59446657,0.0,0.50125206,0.39621753,0.0,0.6962048,0.8975667,1.1009268,0.94086033,1.0009441,0.35353,0.18085216,0.5811964,0.60489464,0.0,0.5600517,0.0,0.0,1.0549688,0.0,0.01669328,0.12607446,1.3454376,0.0,0.811353,0.43164808,0.0,0.0,1.3458238,1.6506933,0.0,0.4629231,0.0,0.35814744,0.56132185,0.0,1.1322743,-1.2093142,1.0477027,-0.3432479
-1.0831792,0.08360109,-0.32770997,-0.2292989,2.0759187,0.33646858,0.18392655,0.0,0.8701066,0.34893808,0.0,0.8633488,0.8677125,0.0,0.777431,0.9416017,0.14605789,0.31750923,0.12900706,0.2352978,0.0,0.0,0.54086745,0.0,0.035116125,0.0,0.0,1.0622867,0.0,0.2606661,1.1450727,0.28964517,0.0,1.1309747,1.435736,0.04253143,0.0,0.43782833,0.7841196,0.0,0.5208605,0.19370472,0.58610755,0.06739715,1.0872852,1.353543,0.00017973036,0.0,0.30474445,1.2943769,0.0,0.51941323,0.0,0.30294582,0.0,0.9644381,0.053767927,0.8833281,0.84253967,0.0,0.728647,1.0459962,0.42300516,0.49982846,0.614846,0.0,0.64289236,1.4293115,0.0,0.43885323,0.21701077,-1.1217285,-0.17750262
0.31906787,0.28747773,-0.15428153,-0.47083795,0.34379864,-0.3207508,0.29558253,0.21776801,0.6463594,0.0,0.32543108,0.19608425,0.0,0.00015717745,0.0,0.044055715,0.27749208,0.77500093,0.15619965,0.10981974,0.0,0.30529863,0.2424628,0.0,0.0,0.4302013,0.37895015,0.098660216,0.0075209513,0.0,0.0,0.18272272,0.28124642,0.72982156,0.13933921,0.14831385,0.0,0.0,0.42055556,0.14817059,0.289357,0.4172978,0.5288857,0.108459905,0.24704552,0.48724416,0.04397051,0.0,0.24099138,0.14550298,0.0,0.3632403,0.0,0.3108988,0.0,0.6158601,0.0,0.39887723,0.5078496,0.0,0.0,0.7799096,0.71459675,0.0,0.24645416,0.0,0.2717139,0.6823263,0.0,0.38112026,-0.27875134,0.084364705,0.04649332
-0.5153463,0.74934655,0.70304525,-0.48951343,0.5984331,-0.535964,0.92935073,0.32831684,0.283449,0.0,0.0,0.33667985,0.5302716,0.0,0.0,0.09087713,0.28544742,0.504971,0.0,0.32674327,0.0,0.08155826,0.0,0.0,0.0,0.0,0.67142314,0.25630245,0.4715004,0.06720843,0.20214872,0.48907298,0.6080636,0.86904824,0.24835883,0.2671843,0.0,0.0,0.34495002,0.12359195,0.047139212,0.055011943,0.9897633,0.123435035,0.46653086,0.45173213,0.0,0.0,0.79097545,0.43633115,0.0,0.24439488,0.0,0.07853066,0.0,0.49978533,0.23169583,0.4455435,0.31456208,0.0,0.0,1.0806978,0.9995011,0.3023055,0.11020938,0.0,0.20923926,1.2407767,0.50875205,0.5018382,-0.47355172,-0.08099102,0.9996677
-2.228653,0.40731904,-1.2598642,-0.5884439,1.3862326,0.0628919,0.011669487,0.008151244,0.60202694,0.98771435,0.0,0.30385333,0.49752587,0.0,0.34909773,1.3202229,0.15386897,0.25299066,0.22843052,1.4351649,0.0,0.0,0.016291011,0.0,0.10974468,0.0,0.0,1.3503076,0.0,0.0,1.3810824,0.0,0.0,0.556191,1.270695,0.7030999,0.0,0.17108603,0.8195107,0.0,0.79596794,0.32441765,0.8162063,0.73923993,1.0375634,1.0575291,0.3765566,0.0,0.0,1.125661,0.0,0.755429,0.0,0.034349993,0.11401343,1.1746111,0.03152392,1.4230744,0.7065482,0.0,0.690722,1.0954564,0.25635254,0.33055282,0.85965765,0.0,0.47844625,1.013861,0.15177327,0.8793739,0.019623823,-0.4296892,-0.6582262
-0.25657037,1.1342735,2.1913517,0.13573699,-0.23160748,0.32127446,1.8957305,0.42646593,0.0,0.0,0.0,0.4319775,0.81862414,0.0,0.0,0.0,0.6535539,0.0,0.0,0.0,0.0,0.71815604,0.0,0.0,0.0,0.0,1.4093261,0.0,1.0255002,0.77235425,0.0,1.2604961,0.9790523,0.4159896,0.18563403,0.0,0.7088206,0.079670005,0.04783687,0.18226764,0.0,0.0,1.7333801,0.0,0.73944503,0.25929993,0.0,0.0,1.0731232,0.77745867,0.0,0.0733148,0.0,0.24058789,0.0178321,0.0,1.1288382,0.0,0.5100678,0.0,0.0,1.079748,1.5904101,0.8955466,0.03800963,0.0,0.45951283,1.9874978,0.95439386,0.24738522,0.21459854,-0.20054793,2.0759864
-0.16466321,-0.14717987,-0.07024659,0.8854296,-0.07552185,0.42832327,0.5068956,0.0,0.76155484,0.0914792,0.55210334,0.07785761,0.0,0.0,0.0,0.5482919,0.51395893,0.17666355,0.0,0.0,0.0,0.5676883,0.0,0.24389353,0.29623953,0.0,0.33180833,0.029832687,0.0,0.19215626,0.73859864,0.07880978,0.0,0.13987544,0.29351234,0.05602862,0.0,0.40657204,0.23368435,0.0,0.0,0.28275892,0.23920187,0.07572082,0.6022734,0.69897854,0.0,0.0,0.0,0.64545625,0.0,0.27453083,0.0,0.16460767,0.0,0.40000865,0.33133563,0.3898151,0.6512905,0.0,0.15045863,0.6386227,0.23665036,0.49198228,0.43356538,0.0,0.47997087,0.600845,0.0,0.25895482,0.44866887,-0.65724236,-0.041188493
