input_0,input_1,input_2,input_3,input_4,input_5,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.21802741,-0.2939801,-0.32917508,0.5237237,-0.08585786,0.06627285,0.36319625,0.0,0.25476754,0.27095845,0.0,0.20926301,0.25644022,0.20692092,0.2817796,0.0,0.3911332,0.41734177,0.19703713,0.3484566,0.0,0.11110481,0.0,0.4853964,0.044940606,0.0,0.031851605,0.6199719,0.19560601,0.44148904,0.34129384,0.0,0.0,0.45027736,0.53723145,0.0,0.0,0.0,0.5005399,0.6715521,0.0,0.72697544,0.39966196,0.65351415,0.30024594,0.79071563,0.5240508,0.56926805,0.51669264,0.1969387,0.0,0.10541733,0.29625013,0.46249658,0.19052275,0.58311194,0.2776404,0.40178928,0.5443311,0.30533978,0.13701981,0.37101698,0.304658,0.097966805,0.0,0.50140834,0.0,0.1068885,0.39739823,0.44255716,0.12051542,-0.30257627,-0.45066416
-0.17685206,0.12805185,0.06415032,-0.7328202,0.4489969,-0.12842251,0.5559105,0.0,0.118022114,0.40177682,0.17149895,0.32486445,0.28987962,0.0,0.3895529,0.0,0.0,0.42789227,0.0,0.0,0.0,0.0,0.5523412,0.06846653,0.17974216,0.27563182,0.0,0.2176542,0.38258713,0.0,0.31942543,0.042912416,0.1441831,0.74122113,0.38883972,0.0,0.0,0.23413137,0.16396153,0.3573375,0.0,0.35502502,0.5011612,0.38689968,0.43610013,0.39910147,0.39397156,0.20861745,0.57382715,0.34203064,0.0,0.2689941,0.18017656,0.6259246,0.30603835,0.5698823,0.5385148,0.18804312,0.34400427,0.3575051,0.16284637,0.7344231,0.01886259,0.0,0.0,0.6159285,0.0,0.352727,0.6018351,0.42858917,-0.1945831,0.38169342,0.1714853
1.4924008,1.2988229,-0.78954214,0.1036295,-1.170949,-0.97346216,1.6769993,1.0151249,0.8030265,0.0,0.4309809,0.7621143,0.0,0.17613494,1.1568749,0.0,0.0,0.37563974,0.0,0.0,0.2813079,0.0,0.0,1.4433594,0.50756896,0.11408932,0.0,0.5347476,0.0,0.6124481,0.68420434,0.77851397,0.4094957,0.0,0.0,0.0,0.69040775,0.18345565,0.8738392,0.72946787,0.0,1.0212264,0.5875956,0.7781114,1.0000726,0.8948171,0.46543574,0.5652399,1.4461762,0.44688222,0.0,0.6514619,0.79284,1.4878181,0.4107845,1.5909055,0.7460794,0.58499557,0.57696754,0.6278668,0.0,1.3648332,0.0,0.0,0.0,1.4638221,0.0,0.8325175,0.81287277,0.8151266,-0.87880754,0.3526756,0.124737926
0.70209163,-0.8126698,1.4161392,0.17483671,-0.20783602,-0.49490315,0.3398993,0.2462056,0.6401804,0.43394864,0.7337177,0.08833494,0.24399324,0.0,0.0,0.0,0.0,0.6783016,0.0,0.4912973,0.54116595,0.35979503,0.25509322,0.36800575,0.6189566,0.0,0.22847167,0.008793503,0.26482168,0.5448204,0.09530188,0.0,0.0,0.0,1.0810455,0.0,0.0,0.18356684,0.040313374,0.44194588,0.0,0.6059208,0.5873134,0.5504389,0.74982107,0.5697104,0.44531447,0.35108122,0.85838455,0.16137579,0.0,0.4484837,0.5185501,0.834592,0.38863876,1.0744169,0.6907042,0.05878039,0.24214035,0.38136387,0.08882141,0.60846925,0.09127389,0.1663447,0.0,1.0993594,0.101654515,0.6812547,0.7452544,0.34631342,-0.44439718,0.28188047,0.5101428
-1.4657183,-0.73557514,0.6869091,1.8339055,1.5089926,1.9295756,0.0,0.0,0.0,0.23602247,0.0,0.07696894,1.7338282,0.0,0.0,1.8801421,1.3807044,0.0,1.5994679,1.2265524,0.0,1.2607296,0.6724334,0.0,0.0,0.0,0.8085088,1.227185,1.1831454,0.0,0.35583603,0.0,0.0,1.4244518,2.3713288,0.76331455,0.0,0.0,1.0022751,0.49536234,0.0,1.8608459,1.7246056,1.8050826,2.088016,1.7760291,1.5946519,0.8988836,1.001933,0.41252014,0.0,0.0,1.008934,0.0,1.6388755,0.17369819,0.76047933,1.1945658,1.3162084,0.2107254,0.49497175,0.0,0.7276652,1.2651519,0.0,0.85176134,1.078242,0.0,0.5824673,0.3964362,1.7729127,-2.224774,0.09893025
-1.2378062,2.0778942,1.1527526,-2.040167,0.47223392,-1.3032796,1.2657498,0.0,0.086460434,0.0,0.5964891,0.91934764,0.6421611,0.0,1.5966846,0.0,0.0,0.46336842,0.0,0.0,0.78138244,0.12737772,1.9372246,0.0,0.8650451,1.1519753,0.0,0.0,0.2646668,0.0,0.21244305,0.57780653,1.6287705,0.33443236,0.0,0.0,0.0,0.6833265,0.07580219,0.036685795,0.0,0.39045206,0.8040247,0.15641063,1.6471156,0.08970414,0.28352746,0.0,1.5861094,0.94371456,0.0,0.7288035,1.1341368,1.307199,1.2481483,1.48319,1.1435676,0.18986876,0.0,0.2499956,0.0020680577,1.6836983,0.0,0.0,0.0,2.03151,0.8493925,1.3513062,1.2140805,0.34855682,-1.1321374,0.95293605,1.9693085
0.8089779,-0.7910195,-1.4256592,0.13647379,-0.9683582,-0.36578673,1.4086876,0.0,0.31178594,0.6558395,0.0,0.0,0.0,0.8594606,0.12841691,0.0,0.44052213,0.7342454,0.07878485,0.18830366,0.0,0.0,0.0,1.6051655,0.110258564,0.0,0.0,0.56192106,0.0,1.0406613,0.21915403,0.5699422,0.0,0.46526033,0.0,0.0,0.8796543,0.032206334,0.92651165,1.5485902,0.0,0.9389463,0.122494,0.7230852,0.008159108,1.1352005,0.42252487,1.0013317,0.38637352,0.6865308,0.0,0.73803747,0.06697895,0.7136464,0.034899127,1.0178907,0.49896055,0.49728408,0.76145375,1.1251649,0.49488965,0.7849779,0.38632452,0.0,0.0,0.5441968,0.0,0.5210442,0.7405647,1.1606058,-0.3447523,0.7458664,-1.4015961
-1.1969793,-0.31514382,-0.95642656,0.53803277,1.1080316,1.0009934,0.0,0.0,0.0,0.4526611,0.0,0.23352553,0.7244121,0.0,0.2944266,0.7155204,1.4726766,0.1809512,1.1761062,0.5453486,0.0,0.28912485,0.19169484,0.0,0.0,0.0,0.31392452,0.94583446,0.78594416,0.0,0.385755,0.040375266,0.0,1.8527555,1.0610228,0.020926028,0.0,0.0,0.8173378,0.6674652,0.0,1.36609,0.955065,1.249897,0.76868945,1.3620456,1.0007566,0.587921,0.4981721,0.22610483,0.0,0.0,0.47693628,0.33206588,0.80660486,0.17790729,0.32945102,0.8270391,1.0968112,0.5058224,0.575214,0.10199254,0.74771947,0.24930865,0.0,0.445289,0.47480565,0.0,0.27460194,0.6558217,0.90815943,-1.0879326,-0.8248203
-0.4364903,1.371457,0.79638624,-1.5725005,-0.29367363,-1.2843214,1.5390902,0.0,0.25244784,0.0,0.5005452,0.55705154,0.23847082,0.0,1.1795363,0.0,0.0,0.55268514,0.0,0.0,0.79996526,0.0,1.2912962,0.24634671,0.9161978,0.7245946,0.0,0.0,0.0,0.0,0.15717204,0.5375233,1.1997858,0.0,0.0,0.0,0.0,0.6758301,0.12306987,0.18838206,0.0,0.40324935,0.5535197,0.040874586,1.131621,0.1116167,0.16552097,0.0,1.2664156,0.80183184,0.0,0.8188446,0.8418308,1.2078137,0.7994958,1.4457166,0.8471318,0.14542717,0.0,0.42244804,0.047763012,1.4712603,0.0,0.0,0.0,1.6949056,0.5377555,1.1978191,1.1182646,0.41993344,-1.1927019,1.0930729,1.391085
0.63027227,1.1815774,1.6092142,-1.0474428,-0.29544193,-1.2658693,1.1549894,0.64381707,0.7356248,0.0,1.1431528,0.72572935,0.39150697,0.0,0.9117057,0.0,0.0,0.49115902,0.0,0.0,1.147818,0.27064466,1.013684,0.24365088,1.0372066,0.73988104,0.0,0.0,0.0,0.0,0.3330768,0.0,0.87874806,0.0,0.0,0.0,0.0,0.695271,0.0,0.0,0.0,0.42538413,1.0066212,0.16387253,1.4636579,0.19336428,0.19359268,0.0,1.5483347,0.39269987,0.0,0.6887597,1.0538478,1.447172,0.9755973,1.6253065,1.0203496,0.05444742,0.0,0.39060774,0.0,1.4665117,0.0,0.0,0.0,1.975352,0.6165154,1.113529,0.9180045,0.12987931,-1.1542741,0.6799234,1.8357016
-0.118983045,-0.3771515,0.54752815,1.2465234,0.6553675,0.97374386,0.0,0.0,0.11595377,0.10531962,0.047277354,0.24802928,1.0799112,0.0,0.0,0.6579354,0.58091044,0.0,0.6698929,0.6963227,0.0,0.83440644,0.23017903,0.0,0.0,0.0,0.40405637,0.91207945,0.6277488,0.2521364,0.45971137,0.0,0.0,0.56058943,1.4221413,0.20975,0.0,0.0,0.5127958,0.34183455,0.0,1.1158994,1.1831548,1.1749221,1.2289699,1.0309078,0.94427824,0.644533,0.8278508,0.23295134,0.0,0.0,0.67352474,0.16444412,0.80740887,0.35582992,0.4986226,0.6490054,0.76749396,0.0,0.16404814,0.0,0.4358136,0.7164265,0.0,0.7217021,0.48323482,0.0,0.49409813,0.20469211,0.9663205,-1.3550434,0.22452077
0.28510198,-2.9911644,0.69240874,2.698628,0.1391907,2.4123764,0.0,0.0,0.0,1.0315799,0.0,0.0,1.0213876,1.2003386,0.0,1.3087952,1.043012,0.0,1.867468,1.8582006,0.0,0.71232146,0.0,0.0,0.0,0.0,1.1830039,1.462399,0.77569675,1.6135348,0.115609616,0.0,0.0,0.65687495,2.6882868,1.1723392,0.0,0.0,1.0522121,1.4901386,0.0,1.6814392,1.4013661,1.9296024,1.9295856,1.8574444,2.1807835,1.906045,0.7062294,0.62158984,0.0,0.0,0.7014453,0.0,1.199096,0.28852206,0.83235645,1.3919928,1.2941929,0.8131447,0.9330061,0.0,0.8955207,1.2167671,0.0,0.5208062,0.40232843,0.0,0.9597281,0.8786767,2.143225,-1.5623082,-1.0967218
-0.2083179,0.49323308,0.25765884,-0.0042102397,0.3751004,-0.014048096,0.22350262,0.0,0.1901744,0.009993225,0.19745028,0.51089066,0.6370717,0.0,0.61889195,0.0,0.11485986,0.25823486,0.0,0.0,0.0,0.35611045,0.51046807,0.0,0.1684489,0.2651713,0.0,0.43850243,0.34531277,0.0,0.41770947,0.0,0.22973809,0.4896768,0.50817794,0.0,0.0,0.0,0.30458555,0.15602104,0.0,0.5646384,0.710201,0.604861,0.7680201,0.4582845,0.39951748,0.2097787,0.8724805,0.19287194,0.0,0.07120691,0.5083706,0.53832835,0.5261224,0.62197113,0.42191583,0.32029194,0.35620308,0.021026207,0.0,0.5593554,0.013046093,0.14391968,0.0,0.8458851,0.2401927,0.18357556,0.45941338,0.14298214,-0.004441498,-0.41391006,0.5484629
-1.1529969,0.43771422,0.65034926,0.52143806,0.21053459,0.9055441,0.0,0.0,0.0,0.0,0.0,0.005936846,1.2689188,0.0,0.31114537,0.78415024,0.6031345,0.0,0.2150845,0.13383391,0.0,0.4829983,1.1613033,0.0,0.17230473,0.22177148,0.0,0.81034195,0.4215322,0.0,0.25958154,0.0,0.25787634,0.8315239,0.9371896,0.32802784,0.0,0.0,0.36769524,0.2230789,0.0,0.53644514,0.9941332,0.7179444,1.2858285,0.50714225,0.74384546,0.19552231,0.71369934,0.5422099,0.0,0.0,0.56218445,0.1281122,1.1493816,0.21655723,0.64801496,0.6614242,0.5973797,0.0,0.0,0.21291079,0.03504286,0.3962017,0.0,0.5659424,0.40387392,0.0,0.5492772,0.08664824,0.8391714,-0.72220325,0.7175661
-2.513981,-0.83130974,-0.50875443,0.6193002,2.5532513,1.7895297,0.0,0.0,0.0,0.75847733,0.0,0.23364225,1.319608,0.0,0.028817981,1.7315408,1.925807,0.105225116,1.9474272,1.0686376,0.0,0.81407917,0.75168514,0.0,0.0,0.0,0.89890987,0.9796605,1.6040304,0.0,0.29210016,0.0,0.0,2.7933578,2.2383852,0.40395582,0.0,0.0,1.1582147,0.81395805,0.0,2.0110052,1.5309379,1.9468846,1.6736239,2.0673118,1.6706966,0.92078894,0.7118055,0.36971483,0.0,0.0,0.7306261,0.22539051,1.5976887,0.13786982,0.7298676,1.138806,1.6018037,0.7935748,0.978866,0.0,1.0536691,0.88740957,0.0,0.61363906,1.038437,0.12831639,0.5769396,0.9769643,1.660883,-1.7293818,-0.88400126
0.1386209,0.6884681,0.46388295,-0.8175089,-0.6650806,-0.8731669,1.3357615,0.055953622,0.31914073,0.07874419,0.33609006,0.26899192,0.12134856,0.0,0.7280724,0.0,0.0,0.4856975,0.0,0.0,0.53762126,0.0,0.70310843,0.63677824,0.7685303,0.3261949,0.0,0.008370131,0.0,0.14975151,0.18743736,0.32784963,0.6617461,0.0,0.0,0.0,0.03922832,0.46694311,0.23657347,0.37525088,0.0,0.38480115,0.4317478,0.14169498,0.6851976,0.23994246,0.1374293,0.040463574,0.8654092,0.62556136,0.0,0.7125913,0.53395146,0.9752314,0.4656303,1.1791607,0.6564004,0.17821024,0.011197097,0.44879165,0.09088217,1.0484543,0.0,0.0,0.0,1.2136925,0.22397985,0.8899517,0.8877106,0.39970952,-0.8731927,0.914423,0.7636096
-0.6998336,0.4054048,-0.24586421,-0.74492127,-0.47606382,-0.13268526,1.0330104,0.0,0.0,0.34823388,0.0,0.0,0.24245997,0.0,0.50674725,0.0,0.17960396,0.27528,0.0,0.0,0.0,0.0,0.8354369,0.43501258,0.42803025,0.16759652,0.0,0.34042683,0.0,0.1276846,0.10938132,0.49435747,0.49491787,0.7940779,0.0,0.0,0.0,0.23836763,0.35314858,0.6325276,0.0,0.33256754,0.43861675,0.24594529,0.3769039,0.14311996,0.3075289,0.14129984,0.47812825,0.79216504,0.0,0.50813746,0.2875394,0.6243689,0.4343044,0.6103292,0.56577766,0.31917906,0.2462531,0.38109994,0.3830191,0.72160643,0.0,0.0,0.0,0.5520249,0.0,0.57607883,0.6963557,0.54420143,-0.21017787,0.81764233,0.14263475
1.6026436,0.083037615,-1.479791,0.0059150793,-0.07658454,-0.9700226,1.415681,0.2240186,0.9449776,0.15602872,0.48384783,0.9095162,0.0,1.0591146,0.8190708,0.0,0.15497051,0.9183054,0.0,0.0,0.0,0.0,0.0,1.3820804,0.0,0.0,0.0,0.39592892,0.0,0.49734643,0.6914853,0.63725984,0.0,0.17327076,0.0,0.0,0.94769347,0.055349316,1.0685445,1.0746943,0.0,1.2313569,0.17158839,0.946531,0.48138905,1.4244518,0.3566888,0.9426558,1.126998,0.07279165,0.0,0.706174,0.4941724,1.183922,0.10080191,1.447967,0.27882403,0.49303186,0.602896,1.0814873,0.0,1.2572247,0.24851115,0.0,0.0,1.3908945,0.0,0.575212,0.50639516,1.0730623,-0.9823555,0.055092663,-0.92286146
-1.7210366,-0.794738,-0.080448985,0.41512337,1.6625538,1.0167409,0.0,0.0,0.0,0.684618,0.0,0.16843352,0.93151534,0.0,0.071234256,0.9817363,1.1292796,0.32813603,1.1752629,0.88223296,0.0,0.5900201,0.61720484,0.0,0.0,0.0,0.6504375,0.6645224,1.1762271,0.0,0.18530193,0.0,0.0,1.8670753,1.8181729,0.12713495,0.0,0.0,0.6790663,0.6746598,0.0,1.487477,1.0552007,1.3975949,1.0674503,1.521172,1.1591125,0.7146582,0.6904156,0.25965682,0.0,0.0,0.5522672,0.32556158,0.98188436,0.23863855,0.6093746,0.69611084,1.0337036,0.49767894,0.6582834,0.06823832,0.72145426,0.61187106,0.0,0.5923253,0.66240317,0.17856541,0.5430285,0.76261145,0.9442712,-1.091486,-0.5463923
-1.0135669,0.15988722,0.54627705,0.10823578,0.5963541,0.17895116,0.0,0.0,0.0,0.18269151,0.0,0.3075996,0.83031374,0.0,0.50516266,0.29524425,0.26640308,0.2894824,0.058077008,0.2907877,0.0,0.46303576,0.84865814,0.0,0.13203236,0.19261819,0.07798805,0.40012932,0.5770828,0.0,0.20144573,0.0,0.2737651,0.765375,1.0121294,0.0,0.0,0.0,0.23298241,0.2754492,0.0,0.66808206,0.68998027,0.72354543,0.895715,0.63015085,0.5479202,0.2783515,0.8537429,0.27852565,0.0,0.0,0.51536405,0.40054324,0.71417004,0.4367769,0.5755202,0.36807856,0.4069702,0.0,0.0017274991,0.42876226,0.057326507,0.28721458,0.0,0.7547955,0.41380227,0.22456822,0.54265136,0.22689067,0.20062904,-0.51542985,0.53971183
-1.4474124,0.19942623,0.8539116,0.64579856,1.8661358,1.0119088,0.0,0.0,0.0,0.0410797,0.026326178,0.6462834,1.5375065,0.0,0.43045425,1.1898565,0.7399702,0.0,0.75844514,0.6253716,0.0,1.195653,1.0160615,0.0,0.0,0.36510122,0.51701725,0.6914588,1.1760259,0.0,0.4479528,0.0,0.0,1.2897347,1.8209091,0.1621302,0.0,0.0,0.73944664,0.27799225,0.0,1.4623772,1.4331688,1.4821141,1.8741229,1.3449618,1.0858384,0.50151074,1.194831,0.16634122,0.0,0.0,0.94757545,0.22404046,1.508892,0.5102479,0.79436094,0.6986321,0.8979887,0.042341247,0.0733894,0.1935775,0.34699667,0.9777312,0.0,1.0966862,1.0316739,0.047276344,0.62630033,0.2517264,0.9748461,-1.7846506,0.7203879
