input_0,input_1,input_2,input_3,input_4,input_5,input_6,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
1.597964,0.5968883,1.5750504,-2.055411,-1.0079793,-0.37750688,-1.197159,0.77220356,0.80702406,0.7273089,0.0,0.0062395334,0.0,0.0,0.0,0.070571005,0.37786168,0.0,0.46925122,0.48923665,0.97214556,2.2583587,0.0,0.0,0.0,0.6370347,1.2051102,0.0,0.2084946,0.12382889,0.0,0.0,0.06362355,0.0,0.0,1.6763492,0.0,0.0,0.0,1.3047879,0.086447984,0.0,0.08052929,0.77503455,0.61905944,0.45628148,0.5373273,1.0585093,0.24031755,0.0,1.1026165,0.033462666,0.28042507,0.0,0.0,0.0,0.33159986,0.083933674,1.0390053,1.1239892,0.41422355,0.0,0.8893964,0.0,0.0,0.84564734,0.7333807,0.6897084,1.3426331,1.1056855,0.5294368,-1.0886977,-0.85319173,1.2885656
0.5233573,1.7679576,-0.90922284,-0.9144816,0.95605,0.68713164,-0.45090976,0.0,0.0,0.0,0.0,0.0,2.0844853,0.12582235,0.2646734,0.0,0.096085824,0.09521909,0.0,0.0,0.18316379,0.44441232,0.0,0.0,0.0,0.0,0.0,1.3052589,0.83801174,0.28742272,0.26194972,1.3548841,0.0,0.0,0.0,0.60098934,0.56521744,0.5654185,0.0,0.45869458,1.4165941,0.0,0.06619498,0.34352216,0.0,0.4640085,0.46583444,0.8437581,0.8394901,0.9121878,0.41131645,0.38462472,0.8168128,0.8766974,0.29976964,1.0560489,0.32295814,0.5831281,0.5374217,0.44484147,0.4928068,0.65977293,0.27672124,0.0,0.0,0.0,0.10327423,0.30235058,1.0951514,0.18365987,0.12288949,0.20123945,1.0226842,0.6156856
1.3030401,-0.38417238,-0.52902037,-0.32660758,-1.029827,-0.71194434,0.53565806,0.15160118,0.7368431,0.0,0.0,0.76403606,0.096995234,0.0,0.0,0.77784884,0.0,0.0,0.6471558,0.8049209,0.23582536,1.0831915,0.3310508,0.43240726,0.718319,1.0206454,0.15798317,0.0,0.103240415,0.0,0.0,0.0,0.0,0.0,0.0,0.5110336,0.0,1.3282139,0.0,0.71051204,0.0,0.0,0.95110536,0.26155952,0.5759753,0.1614981,0.13888964,0.5619226,0.0,0.5291973,1.003256,0.44137907,0.0,0.3915156,0.6435447,0.31971154,0.6899921,0.08557793,1.0951133,0.6243442,0.0,0.39681304,0.9590229,0.0,0.0,0.8252925,0.62187177,0.40059108,1.1157788,0.26779503,0.28256378,-1.1156111,-0.5072243,-0.35364482
0.61144716,2.2337773,0.76145273,0.124625355,-0.43190235,-0.5987978,0.3971282,0.3641676,0.10374559,0.38626325,0.0,0.24994652,0.5047626,0.21656002,0.74300003,0.0,0.0,0.0,0.0,0.0,0.15039194,1.21153,0.18267019,0.68100774,0.8878897,0.3022642,0.16158977,0.022463277,0.0,0.0,0.26579142,0.46268266,0.0,0.0,0.0,0.50988185,0.0,0.4252107,0.0,0.7024673,0.22808602,0.0,0.6400612,0.38329792,0.16413851,0.71268016,0.24730983,0.31590933,0.0,0.3142525,0.92043245,0.59489053,0.12959366,0.15422577,0.52808625,0.055264458,0.6512647,0.17367595,1.0085181,0.30492276,0.0,0.5669181,0.47052142,0.0,0.0,0.5262973,0.52673,0.51596326,0.6183753,0.24871926,0.2822145,-0.6857153,-0.66831124,-0.30736583
-1.7529354,0.3597972,1.3439461,1.5528872,1.5121481,1.2694465,-1.6701249,0.6570501,0.0,0.016274095,1.1518533,0.0,0.8198965,1.8175049,0.0,0.0,2.3114798,0.85382724,0.0,0.0,0.3852369,0.0,0.1153495,0.114829496,0.0,0.0,1.3773001,0.6447888,0.0,0.2295729,1.349845,1.144157,0.6462412,0.7267995,1.4700055,0.0,1.1178068,0.0,0.0,0.03203421,1.9014846,0.0,0.68545455,0.6843151,0.7086274,0.31432158,1.061277,0.76252127,0.4412696,0.06253499,0.044518396,0.23600353,0.5016368,1.4374672,0.4652774,0.98957753,0.39437452,2.3001392,0.0887343,0.9430169,0.0,0.51526505,0.0,0.0,0.0,0.0,0.0,0.41191846,0.30270535,1.1010404,1.3458798,1.5614434,0.7242849,0.7918342
-0.46555337,-0.78071743,0.3670043,0.6063845,0.62427187,0.05216464,0.24387574,0.45348608,0.41102627,0.0,0.60747826,0.19920635,0.23518384,0.37525827,0.0,0.22890285,0.61649185,0.2118585,0.0,0.0,0.3113882,0.0,0.8301058,0.5674464,0.06290257,0.0,0.41590202,0.0,0.0,0.09259826,0.2532286,0.0,0.0,0.63506997,0.7648859,0.0,0.0,0.0,0.12441559,0.016050769,0.5629375,0.0,0.52027375,0.13339053,0.5032061,0.2553425,0.4816044,0.06627132,0.0,0.031076407,0.32471567,0.3960871,0.0,0.6328187,0.47402874,0.5197721,0.3781645,0.79269975,0.27009368,0.23218739,0.0,0.3150075,0.111407176,0.0,0.0,0.05087815,0.0,0.13652949,0.021967545,0.17988114,1.0498351,0.57522535,-0.10831557,-0.3353312
1.620799,2.374624,0.23634662,-0.09215829,-0.8155714,0.17312703,-0.28687242,0.050322168,0.0,0.5248463,0.0,0.0,0.97202635,0.0,0.82271534,0.023246482,0.0,0.0,0.21389665,0.0,0.0,1.6401942,0.0,0.0,0.58176607,0.35492963,0.40126047,0.2343623,0.038494788,0.0,0.6264101,1.1055293,0.0,0.0,0.0,1.1566706,0.3138755,1.2138824,0.0,0.9359565,0.60889435,0.0,0.42432418,0.38730538,0.0,0.4692377,0.06723846,0.8999296,0.5830869,0.73690283,1.0193014,0.49189243,0.33869514,0.17833428,0.5267594,0.4262387,0.7785489,0.31184468,1.27319,0.6200613,0.63173383,0.68858004,0.49546486,0.0,0.0,0.17470741,0.8544357,0.47261763,1.4329499,0.35611844,0.0,-1.1260849,0.21488199,0.33573478
-0.8090818,-1.2194177,1.0847964,-1.6444728,-0.084114864,-0.43568352,-0.58660793,0.41942972,0.7838798,0.0,0.0,0.65845037,0.0,0.0,0.0,0.02437067,1.0925404,0.0,0.0,0.27668408,1.2714576,0.2005831,0.72935545,0.019176602,0.0,0.17834191,0.8712344,0.0,0.40879643,1.0434389,0.0,0.0,1.126078,0.0,0.0,0.29863858,0.0,0.0,0.27099323,0.55123335,0.5623454,0.0,0.37209088,0.7869215,1.0702572,0.4450423,1.5443807,0.5759221,0.0,0.21886505,0.5848216,0.21822628,0.01972574,0.5860307,0.0,0.35800648,0.09910226,0.5612862,0.23737621,0.9449018,0.0,0.0,0.5353867,0.0,0.0,0.5256931,0.14216086,0.90796316,0.7564937,0.9702237,0.9982397,0.3077106,-0.6593727,0.9791323
-1.0822803,0.36564255,0.84786177,0.6624138,0.7417524,0.5096145,-0.31459382,0.2849078,0.0,0.0,0.64234596,0.0,0.49296668,1.094594,0.0,0.0,1.0597824,0.2331437,0.0,0.0,0.3521006,0.0,0.5040348,0.48555687,0.0,0.0,0.67507666,0.32619694,0.0,0.05666425,0.5334322,0.33799845,0.064884275,0.4626496,0.7794394,0.0,0.20792998,0.0,0.0,0.019082887,0.9566752,0.0,0.463338,0.2113132,0.2826959,0.31274047,0.63300985,0.29778147,0.0,0.037304953,0.27620992,0.25556475,0.18339086,0.71776915,0.45164165,0.53532064,0.32389742,1.1740483,0.24483651,0.31217834,0.0,0.38996696,0.0,0.0,0.0,0.0,0.0,0.15190645,0.046754204,0.4207102,0.94562566,0.8278049,0.16713998,0.0113143865
-0.12002827,0.54033285,0.04210275,0.8536786,0.16527656,0.11053315,0.37693402,0.117640525,0.0,0.0,0.3815844,0.17979008,0.63110614,0.2861871,0.23568916,0.117659986,0.0,0.0,0.0,0.0,0.01507616,0.0,0.45857462,0.6869246,0.54028714,0.0,0.22601512,0.05962926,0.0,0.0,0.4631582,0.4471317,0.0,0.28826815,0.38280797,0.0,0.0,0.4123048,0.0,0.12361571,0.58321464,0.0,0.6695111,0.11479621,0.0,0.32434738,0.25647014,0.12202184,0.0,0.2963652,0.54218495,0.56385964,0.0,0.6275903,0.60237944,0.5109232,0.55624825,0.46936065,0.47504544,0.10522242,0.0,0.634162,0.11163502,0.0,0.0,0.044260945,0.20745182,0.16101904,0.30771416,0.0,0.5342479,0.10624321,0.07834914,-0.62009555
0.59032196,0.41460872,-0.6179429,1.3634397,-0.8254673,-0.67486614,1.3574332,0.060863152,0.46105403,0.0,0.43156588,0.7918455,0.2945655,0.0,0.52381337,0.5796262,0.0,0.0,0.2510751,0.0,0.0,0.21967366,0.749369,1.4257545,1.6757815,0.70717514,0.0,0.0,0.0,0.0,0.27994487,0.21999365,0.0,0.1255161,0.22423424,0.0,0.0,1.4891522,0.0,0.4696536,0.0936106,0.0,1.3719946,0.03343755,0.6146922,0.25529182,0.2317423,0.0,0.0,0.6528023,1.1485515,1.1533793,0.0,1.0147485,1.1549838,0.3248734,1.1166773,0.32683036,1.0912973,0.34317318,0.0,0.93312603,0.57672286,0.0,0.0,0.7963324,0.63266945,0.25467563,0.6446817,0.0,0.56490695,-0.7487687,-0.36609408,-1.4418936
2.027018,-0.8612206,0.049532887,1.8196795,-0.8697303,-1.4567302,1.8004621,1.2246423,2.0987222,0.0,0.5280761,0.70043194,0.0,0.0,0.11257241,1.0539327,0.0,0.0,1.0742245,0.6761908,0.0,0.495421,1.1665142,1.6819079,2.2813785,1.1603783,0.17486644,0.0,0.0,0.0,0.3748262,0.0,0.0,0.02247067,0.37739825,0.0,0.0,1.7485297,0.0827416,0.8232411,0.0,0.0,2.1395063,0.18015082,1.7036182,0.58004713,0.16006228,0.0,0.0,0.62046224,1.4035158,1.5357224,0.0,1.2090776,1.3359,0.22343676,1.5747236,0.120345674,1.5721222,0.46271846,0.0,0.6665149,1.0836425,0.0,0.0,1.6728576,1.3097355,0.67195606,0.87503844,0.0,1.0868385,-1.3667346,-1.4310569,-1.8817415
2.0544274,-0.83868885,-1.4480071,-0.76382524,-2.023463,-1.9144341,2.2657237,0.0,1.6271484,0.0,0.0,1.9472412,0.0,0.0,0.24741614,0.99296063,0.0,0.0,1.4687452,1.3837805,0.10540281,2.0413544,0.98772836,1.1553861,1.8869785,2.1511981,0.0,0.0,0.27538827,0.0,0.0,0.0,0.0,0.0,0.0,0.5593946,0.0,2.5773578,0.68372697,1.3660978,0.0,0.0,2.1363091,0.13428721,1.6039934,0.39551336,0.13773516,0.6432554,0.0,1.1489193,1.7676011,1.3717142,0.0,1.1194782,1.3618308,0.45297384,1.6060306,0.10398289,2.0759645,0.7249525,0.0,0.9977501,1.6693611,0.0,0.0,1.8879201,1.2215444,0.97645974,1.5996219,0.5830119,0.7299204,-2.0004756,-1.2448127,-1.5139713
0.47388554,-1.0419011,-0.3194627,0.38368794,-0.9489566,-1.2623345,1.4795092,0.33349824,1.3682878,0.0,0.349927,1.2706474,0.0,0.0,0.0,0.7056643,0.0,0.0,0.5318669,0.5230695,0.21771923,0.3726485,1.2409933,1.3844013,1.2889879,1.0632467,0.026863068,0.0,0.0,0.0,0.0,0.0,0.0,0.06199725,0.11471121,0.0,0.0,1.057755,0.5389312,0.77859277,0.0,0.0,1.588948,0.1984519,1.2547474,0.4878642,0.38329297,0.0,0.0,0.62034476,1.0330945,1.03201,0.0,1.0307809,0.988358,0.38261247,1.0591836,0.10637031,1.0144914,0.42497543,0.0,0.6624033,0.93612313,0.0,0.0,1.228459,0.6661323,0.67364407,0.4544927,0.16521777,0.9705363,-0.76054597,-1.0959686,-1.2783201
-1.6613487,-0.44999194,0.3262056,-1.5118067,1.3060752,0.94917804,-1.3174726,0.0,0.0,0.0,0.0,0.0,0.8757751,0.92357737,0.0,0.0,1.9779761,0.41113853,0.0,0.0,1.0842366,0.0,0.12969925,0.0,0.0,0.0,0.47410965,1.119284,0.8671675,1.7171137,0.0,0.13448103,1.6066946,0.36011085,0.0436754,0.04252187,0.31960267,0.0,0.03917992,0.08011611,1.5786512,0.0,0.0,0.7308544,0.57706666,0.23588872,1.8395727,0.9161782,0.6932707,0.29714447,0.28244317,0.28753608,0.7542741,1.2948536,0.0,0.7398398,0.0,1.666988,0.09464832,0.86589813,0.0,0.23637313,0.06799364,0.0,0.0,0.12761866,0.0,0.38860667,0.85844994,1.1218024,0.8218737,1.3337744,0.8277757,1.4583843
-3.1851106,0.5811611,-0.8119126,-0.5402104,2.6307,2.3399208,-2.3683121,0.0,0.0,0.0,0.20057777,0.0,2.5178766,2.0935664,0.0,0.0,2.8805454,1.0954272,0.0,0.0,0.805187,0.0,0.0,0.0,0.0,0.0,0.17277129,2.9049315,1.1152717,2.1822467,0.5940335,1.7785528,2.2798615,1.1671318,0.9167533,0.0,1.4891754,0.0,0.0,0.08803728,3.4199405,0.0,0.33664656,1.0473561,0.59916157,0.51410395,2.3387053,1.4766306,1.706667,0.89225453,0.0,0.5342769,1.6248542,3.1450505,0.09725676,1.941425,0.0,3.2928987,0.028579697,1.0828458,0.0,0.8318864,0.0,0.0,0.0,0.0,0.0,0.48603058,1.1314993,1.7443796,1.2429265,2.7886138,2.3300295,1.9628291
0.672309,-1.8076844,-0.45153117,0.80378807,-1.653691,-1.2616445,1.8125772,0.27709764,1.7746227,0.0,0.77369297,1.5375108,0.0,0.0,0.0,1.2064705,0.0,0.0,0.7996171,0.9182064,0.06509784,0.28900588,1.420996,1.8742065,1.6456007,1.371774,0.32292172,0.0,0.0,0.0,0.0,0.0,0.0,0.2712379,0.051928684,0.0,0.0,1.5908916,0.4047889,0.8493169,0.0,0.0,2.1210809,0.10559467,1.4331508,0.0932882,0.3287713,0.0075205117,0.0,0.84146136,1.2812661,1.3859024,0.0,1.4158124,1.2558664,0.5987849,1.4659957,0.20147055,1.284366,0.7745297,0.0,0.97822285,1.1324044,0.0,0.0,1.6010994,1.008581,0.64768726,0.88530725,0.1199421,0.9507321,-1.2332124,-0.8697839,-1.7064527
0.8914046,0.10271842,0.34409803,0.40657076,-0.545243,-0.71476716,0.92474705,0.5326051,0.96524835,0.08285108,0.099620044,0.57987875,0.0,0.0,0.20389348,0.30422458,0.0,0.0,0.4242645,0.03020598,0.09833749,0.5795343,0.7062708,0.9460821,1.0356522,0.6026953,0.24083903,0.0,0.0,0.0,0.06829591,0.0,0.0,0.0,0.0,0.0,0.0,0.85760105,0.0,0.54254425,0.0,0.0,1.0297958,0.116506025,0.72608376,0.4400478,0.3232819,0.08136867,0.0,0.2957145,0.9461852,0.77473426,0.0,0.5864188,0.7007731,0.1381248,0.7667191,0.0,0.9719534,0.21409154,0.0,0.39895588,0.71877134,0.0,0.0,0.8194352,0.5353488,0.32687068,0.5230028,0.07083365,0.5826415,-0.7027128,-0.8316524,-0.87371945
-0.30265898,2.592218,-1.0342275,0.45942175,-0.007822529,0.8667478,-0.28189954,0.0,0.0,0.0,0.0,0.0,1.9000305,0.37078446,0.87949735,0.0,0.0,0.0,0.0,0.0,0.0,0.14167786,0.0,0.018905997,0.25112903,0.0,0.0,1.6181496,0.4248529,0.0,0.68453187,1.7029536,0.0,0.0,0.0,0.48329368,0.5747657,0.8877363,0.0,0.44530702,1.4341238,0.0,0.35155752,0.2625067,0.0,0.5229348,0.28367257,0.83383185,0.8480465,1.0695114,0.3992126,0.5622575,0.80232954,1.162922,0.5741186,1.0690517,0.48947093,0.61328727,0.73544264,0.30071425,0.31300852,0.9795406,0.12379793,0.0,0.0,0.0,0.3204399,0.28074807,1.1311557,0.0005027056,0.0,0.11521943,1.1343482,0.0686216
-0.22813368,0.006256086,1.5082754,-1.7122718,-0.10243094,-0.32983112,-0.51471555,0.4898345,0.6374723,0.26036757,0.0,0.39926183,0.0,0.161361,0.0,0.0,0.8659041,0.0,0.0,0.0,1.0953431,0.7908937,0.4255488,0.0,0.0,0.10239667,0.8074138,0.0,0.38746685,0.57814264,0.0,0.0,0.6308,0.0,0.0,0.61643,0.0,0.0,0.0,0.66154265,0.40192598,0.0,0.13347946,0.6357732,0.7729512,0.50092673,1.1289972,0.5798888,0.007916808,0.019208238,0.64379394,0.055751964,0.13320298,0.12102796,0.0,0.1089923,0.08283037,0.38795203,0.4262973,0.8353413,0.0,0.0,0.53790855,0.0,0.0,0.4849135,0.1726211,0.64397013,0.7101513,0.8669848,0.7479245,-0.0037246458,-0.7208959,0.9856924
-0.53534627,0.14292711,0.98765504,-0.9268451,1.4192299,1.4209889,-1.6337049,0.20228842,0.0,0.0,0.0,0.0,1.0426469,0.9163081,0.0,0.0,2.1176653,0.8742986,0.0,0.0,0.7291802,0.0,0.0,0.0,0.0,0.0,0.8746636,0.799898,0.5155971,1.1699142,0.49935073,0.6355382,0.8381648,0.18797424,0.0,0.19645171,0.8788332,0.0,0.0,0.2707925,1.6358145,0.0,0.07887967,0.69210505,0.32705265,0.12028287,1.4482473,1.0336827,0.7942124,0.3552109,0.23108406,0.18897128,0.83371025,1.0585641,0.19503558,0.7878088,0.0,1.5747678,0.23103714,1.099494,0.17587808,0.26967758,0.0,0.0,0.0,0.0,0.0,0.42735052,0.89880466,1.1522444,0.7118855,1.0364987,0.9984355,1.569705
